Depth,pier 1 seismic,pier 1 static,pier 3 seismic,pier 3 static
54.99,172.5878099,172.5878099,178.3234405,178.3234405
55,172.5878099,172.5878099,178.3234405,178.3234405
55.01,172.5878099,172.5878099,178.3234405,178.3234405
55.02,172.5878099,172.5878099,178.3234405,178.3234405
55.03,172.5878099,172.5878099,178.3234405,178.3234405
55.04,172.5878099,172.5878099,178.3234405,178.3234405
55.05,172.5878099,172.5878099,178.3234405,178.3234405
55.06,172.5878099,172.5878099,178.3234405,178.3234405
55.07,172.5878099,172.5878099,178.3234405,178.3234405
55.08,172.5878099,172.5878099,178.3234405,178.3234405
55.09,172.5878099,172.5878099,178.3234405,178.3234405
55.1,172.5878099,172.5878099,178.3234405,178.3234405
55.11,172.5878099,172.5878099,178.3234405,178.3234405
55.12,172.5878099,172.5878099,178.3234405,178.3234405
55.13,172.5878099,172.5878099,178.3234405,178.3234405
55.14,172.5878099,172.5878099,178.3234405,178.3234405
55.15,172.5878099,172.5878099,178.3234405,178.3234405
55.16,172.5878099,172.5878099,178.3234405,178.3234405
55.17,172.5878099,172.5878099,178.3234405,178.3234405
55.18,172.5878099,172.5878099,178.3234405,178.3234405
55.19,172.5878099,172.5878099,178.3234405,178.3234405
55.2,172.5878099,172.5878099,178.3234405,178.3234405
55.21,172.5878099,172.5878099,178.3234405,178.3234405
55.22,172.5878099,172.5878099,178.3234405,178.3234405
55.23,172.5878099,172.5878099,178.3234405,178.3234405
55.24,172.5878099,172.5878099,178.3234405,178.3234405
55.25,172.5878099,172.5878099,178.3234405,178.3234405
55.26,172.5878099,172.5878099,178.3234405,178.3234405
55.27,172.5878099,172.5878099,178.3234405,178.3234405
55.28,172.5878099,172.5878099,178.3234405,178.3234405
55.29,172.5878099,172.5878099,178.3234405,178.3234405
55.3,172.5878099,172.5878099,178.3234405,178.3234405
55.31,172.5878099,172.5878099,178.3234405,178.3234405
55.32,172.5878099,172.5878099,178.3234405,178.3234405
55.33,172.5878099,172.5878099,178.3234405,178.3234405
55.34,172.5878099,172.5878099,178.3234405,178.3234405
55.35,172.5878099,172.5878099,178.3234405,178.3234405
55.36,172.5878099,172.5878099,178.3234405,178.3234405
55.37,172.5878099,172.5878099,178.3234405,178.3234405
55.38,172.5878099,172.5878099,178.3234405,178.3234405
55.39,172.5878099,172.5878099,178.3234405,178.3234405
55.4,172.5878099,172.5878099,178.3234405,178.3234405
55.41,172.5878099,172.5878099,178.3234405,178.3234405
55.42,172.5878099,172.5878099,178.3234405,178.3234405
55.43,172.5878099,172.5878099,178.3234405,178.3234405
55.44,172.5878099,172.5878099,178.3234405,178.3234405
55.45,172.5878099,172.5878099,178.3234405,178.3234405
55.46,172.5878099,172.5878099,178.3234405,178.3234405
55.47,172.5878099,172.5878099,178.3234405,178.3234405
55.48,172.5878099,172.5878099,178.3234405,178.3234405
55.49,172.5878099,172.5878099,178.3234405,178.3234405
55.5,172.5878099,172.5878099,178.3234405,178.3234405
55.51,172.5878099,172.5878099,178.3234405,178.3234405
55.52,172.5878099,172.5878099,178.3234405,178.3234405
55.53,172.5878099,172.5878099,178.3234405,178.3234405
55.54,172.5878099,172.5878099,178.3234405,178.3234405
55.55,172.5878099,172.5878099,178.3234405,178.3234405
55.56,172.5878099,172.5878099,178.3234405,178.3234405
55.57,172.5878099,172.5878099,178.3234405,178.3234405
55.58,172.5878099,172.5878099,178.3234405,178.3234405
55.59,172.5878099,172.5878099,178.3234405,178.3234405
55.6,172.5878099,172.5878099,178.3234405,178.3234405
55.61,172.5878099,172.5878099,178.3234405,178.3234405
55.62,172.5878099,172.5878099,178.3234405,178.3234405
55.63,172.5878099,172.5878099,178.3234405,178.3234405
55.64,172.5878099,172.5878099,178.3234405,178.3234405
55.65,172.5878099,172.5878099,178.3234405,178.3234405
55.66,172.5878099,172.5878099,178.3234405,178.3234405
55.67,172.5878099,172.5878099,178.3234405,178.3234405
55.68,172.5878099,172.5878099,178.3234405,178.3234405
55.69,172.5878099,172.5878099,178.3234405,178.3234405
55.7,172.5878099,172.5878099,178.3234405,178.3234405
55.71,172.5878099,172.5878099,178.3234405,178.3234405
55.72,172.5878099,172.5878099,178.3234405,178.3234405
55.73,172.5878099,172.5878099,178.3234405,178.3234405
55.74,172.5878099,172.5878099,178.3234405,178.3234405
55.75,172.5878099,172.5878099,178.3234405,178.3234405
55.76,172.5878099,172.5878099,178.3234405,178.3234405
55.77,172.5878099,172.5878099,178.3234405,178.3234405
55.78,172.5878099,172.5878099,178.3234405,178.3234405
55.79,172.5878099,172.5878099,178.3234405,178.3234405
55.8,172.5878099,172.5878099,178.3234405,178.3234405
55.81,172.5878099,172.5878099,178.3234405,178.3234405
55.82,172.5878099,172.5878099,178.3234405,178.3234405
55.83,172.5878099,172.5878099,178.3234405,178.3234405
55.84,172.5878099,172.5878099,178.3234405,178.3234405
55.85,172.5878099,172.5878099,178.3234405,178.3234405
55.86,172.5878099,172.5878099,178.3234405,178.3234405
55.87,172.5878099,172.5878099,178.3234405,178.3234405
55.88,172.5878099,172.5878099,178.3234405,178.3234405
55.89,172.5878099,172.5878099,178.3234405,178.3234405
55.9,172.5878099,172.5878099,178.3234405,178.3234405
55.91,172.5878099,172.5878099,178.3234405,178.3234405
55.92,172.5878099,172.5878099,178.3234405,178.3234405
55.93,172.5878099,172.5878099,178.3234405,178.3234405
55.94,172.5878099,172.5878099,178.3234405,178.3234405
55.95,172.5878099,172.5878099,178.3234405,178.3234405
55.96,172.5878099,172.5878099,178.3234405,178.3234405
55.97,172.5878099,172.5878099,178.3234405,178.3234405
55.98,172.5878099,172.5878099,178.3234405,178.3234405
55.99,172.5878099,172.5878099,178.3234405,178.3234405
56,172.5878099,172.5878099,178.3234405,178.3234405
56.01,172.5878099,172.5878099,178.3234405,178.3234405
56.02,172.5878099,172.5878099,178.3234405,178.3234405
56.03,172.5878099,172.5878099,178.3234405,178.3234405
56.04,172.5878099,172.5878099,178.3234405,178.3234405
56.05,172.5878099,172.5878099,178.3234405,178.3234405
56.06,172.5878099,172.5878099,178.3234405,178.3234405
56.07,172.5878099,172.5878099,178.3234405,178.3234405
56.08,172.5878099,172.5878099,178.3234405,178.3234405
56.09,172.5878099,172.5878099,178.3234405,178.3234405
56.1,172.5878099,172.5878099,178.3234405,178.3234405
56.11,172.5878099,172.5878099,178.3234405,178.3234405
56.12,172.5878099,172.5878099,178.3234405,178.3234405
56.13,172.5878099,172.5878099,178.3234405,178.3234405
56.14,172.5878099,172.5878099,178.3234405,178.3234405
56.15,172.5878099,172.5878099,178.3234405,178.3234405
56.16,172.5878099,172.5878099,178.3234405,178.3234405
56.17,172.5878099,172.5878099,178.3234405,178.3234405
56.18,172.5878099,172.5878099,178.3234405,178.3234405
56.19,172.5878099,172.5878099,178.3234405,178.3234405
56.2,172.5878099,172.5878099,178.3234405,178.3234405
56.21,172.5878099,172.5878099,178.3234405,178.3234405
56.22,172.5878099,172.5878099,178.3234405,178.3234405
56.23,172.5878099,172.5878099,178.3234405,178.3234405
56.24,172.5878099,172.5878099,178.3234405,178.3234405
56.25,172.5878099,172.5878099,178.3234405,178.3234405
56.26,172.5878099,172.5878099,178.3234405,178.3234405
56.27,172.5878099,172.5878099,178.3234405,178.3234405
56.28,172.5878099,172.5878099,178.3234405,178.3234405
56.29,172.5878099,172.5878099,178.3234405,178.3234405
56.3,172.5878099,172.5878099,178.3234405,178.3234405
56.31,172.5878099,172.5878099,178.3234405,178.3234405
56.32,172.5878099,172.5878099,178.3234405,178.3234405
56.33,172.5878099,172.5878099,178.3234405,178.3234405
56.34,172.5878099,172.5878099,178.3234405,178.3234405
56.35,172.5878099,172.5878099,178.3234405,178.3234405
56.36,172.5878099,172.5878099,178.3234405,178.3234405
56.37,172.5878099,172.5878099,178.3234405,178.3234405
56.38,172.5878099,172.5878099,178.3234405,178.3234405
56.39,172.5878099,172.5878099,178.3234405,178.3234405
56.4,172.5878099,172.5878099,178.3234405,178.3234405
56.41,172.5878099,172.5878099,178.3234405,178.3234405
56.42,172.5878099,172.5878099,178.3234405,178.3234405
56.43,172.5878099,172.5878099,178.3234405,178.3234405
56.44,172.5878099,172.5878099,178.3234405,178.3234405
56.45,172.5878099,172.5878099,178.3234405,178.3234405
56.46,172.5878099,172.5878099,178.3234405,178.3234405
56.47,172.5878099,172.5878099,178.3234405,178.3234405
56.48,172.5878099,172.5878099,178.3234405,178.3234405
56.49,172.5878099,172.5878099,178.3234405,178.3234405
56.5,172.5878099,172.5878099,178.3234405,178.3234405
56.51,172.5878099,172.5878099,178.3234405,178.3234405
56.52,172.5878099,172.5878099,178.3234405,178.3234405
56.53,172.5878099,172.5878099,178.3234405,178.3234405
56.54,172.5878099,172.5878099,178.3234405,178.3234405
56.55,172.5878099,172.5878099,178.3234405,178.3234405
56.56,172.5878099,172.5878099,178.3234405,178.3234405
56.57,172.5878099,172.5878099,178.3234405,178.3234405
56.58,172.5878099,172.5878099,178.3234405,178.3234405
56.59,172.5878099,172.5878099,178.3234405,178.3234405
56.6,172.5878099,172.5878099,178.3234405,178.3234405
56.61,172.5878099,172.5878099,178.3234405,178.3234405
56.62,172.5878099,172.5878099,178.3234405,178.3234405
56.63,172.5878099,172.5878099,178.3234405,178.3234405
56.64,172.5878099,172.5878099,178.3234405,178.3234405
56.65,172.5878099,172.5878099,178.3234405,178.3234405
56.66,172.5878099,172.5878099,178.3234405,178.3234405
56.67,172.5878099,172.5878099,178.3234405,178.3234405
56.68,172.5878099,172.5878099,178.3234405,178.3234405
56.69,172.5878099,172.5878099,178.3234405,178.3234405
56.7,172.5878099,172.5878099,178.3234405,178.3234405
56.71,172.5878099,172.5878099,178.3234405,178.3234405
56.72,172.5878099,172.5878099,178.3234405,178.3234405
56.73,172.5878099,172.5878099,178.3234405,178.3234405
56.74,172.5878099,172.5878099,178.3234405,178.3234405
56.75,172.5878099,172.5878099,178.3234405,178.3234405
56.76,172.5878099,172.5878099,178.3234405,178.3234405
56.77,172.5878099,172.5878099,178.3234405,178.3234405
56.78,172.5878099,172.5878099,178.3234405,178.3234405
56.79,172.5878099,172.5878099,178.3234405,178.3234405
56.8,172.5878099,172.5878099,178.3234405,178.3234405
56.81,172.5878099,172.5878099,178.3234405,178.3234405
56.82,172.5878099,172.5878099,178.3234405,178.3234405
56.83,172.5878099,172.5878099,178.3234405,178.3234405
56.84,172.5878099,172.5878099,178.3234405,178.3234405
56.85,172.5878099,172.5878099,178.3234405,178.3234405
56.86,172.5878099,172.5878099,178.3234405,178.3234405
56.87,172.5878099,172.5878099,178.3234405,178.3234405
56.88,172.5878099,172.5878099,178.3234405,178.3234405
56.89,172.5878099,172.5878099,178.3234405,178.3234405
56.9,172.5878099,172.5878099,178.3234405,178.3234405
56.91,172.5878099,172.5878099,178.3234405,178.3234405
56.92,172.5878099,172.5878099,178.3234405,178.3234405
56.93,172.5878099,172.5878099,178.3234405,178.3234405
56.94,172.5878099,172.5878099,178.3234405,178.3234405
56.95,172.5878099,172.5878099,178.3234405,178.3234405
56.96,172.5878099,172.5878099,178.3234405,178.3234405
56.97,172.5878099,172.5878099,178.3234405,178.3234405
56.98,172.5878099,172.5878099,178.3234405,178.3234405
56.99,172.5878099,172.5878099,178.3234405,178.3234405
57,172.5878099,172.5878099,178.3234405,178.3234405
57.01,172.5878099,172.5878099,178.3234405,178.3234405
57.02,172.5878099,172.5878099,178.3234405,178.3234405
57.03,172.5878099,172.5878099,178.3234405,178.3234405
57.04,172.5878099,172.5878099,178.3234405,178.3234405
57.05,172.5878099,172.5878099,178.3234405,178.3234405
57.06,172.5878099,172.5878099,178.3234405,178.3234405
57.07,172.5878099,172.5878099,178.3234405,178.3234405
57.08,172.5878099,172.5878099,178.3234405,178.3234405
57.09,172.5878099,172.5878099,178.3234405,178.3234405
57.1,172.5878099,172.5878099,178.3234405,178.3234405
57.11,172.5878099,172.5878099,178.3234405,178.3234405
57.12,172.5878099,172.5878099,178.3234405,178.3234405
57.13,172.5878099,172.5878099,178.3234405,178.3234405
57.14,172.5878099,172.5878099,178.3234405,178.3234405
57.15,172.5878099,172.5878099,178.3234405,178.3234405
57.16,172.5878099,172.5878099,178.3234405,178.3234405
57.17,172.5878099,172.5878099,178.3234405,178.3234405
57.18,172.5878099,172.5878099,178.3234405,178.3234405
57.19,172.5878099,172.5878099,178.3234405,178.3234405
57.2,172.5878099,172.5878099,178.3234405,178.3234405
57.21,172.5878099,172.5878099,178.3234405,178.3234405
57.22,172.5878099,172.5878099,178.3234405,178.3234405
57.23,172.5878099,172.5878099,178.3234405,178.3234405
57.24,172.5878099,172.5878099,178.3234405,178.3234405
57.25,172.5878099,172.5878099,178.3234405,178.3234405
57.26,172.5878099,172.5878099,178.3234405,178.3234405
57.27,172.5878099,172.5878099,178.3234405,178.3234405
57.28,172.5878099,172.5878099,178.3234405,178.3234405
57.29,172.5878099,172.5878099,178.3234405,178.3234405
57.3,172.5878099,172.5878099,178.3234405,178.3234405
57.31,172.5878099,172.5878099,178.3234405,178.3234405
57.32,172.5878099,172.5878099,178.3234405,178.3234405
57.33,172.5878099,172.5878099,178.3234405,178.3234405
57.34,172.5878099,172.5878099,178.3234405,178.3234405
57.35,172.5878099,172.5878099,178.3234405,178.3234405
57.36,172.5878099,172.5878099,178.3234405,178.3234405
57.37,172.5878099,172.5878099,178.3234405,178.3234405
57.38,172.5878099,172.5878099,178.3234405,178.3234405
57.39,172.5878099,172.5878099,178.3234405,178.3234405
57.4,172.5878099,172.5878099,178.3234405,178.3234405
57.41,172.5878099,172.5878099,178.3234405,178.3234405
57.42,172.5878099,172.5878099,178.3234405,178.3234405
57.43,172.5878099,172.5878099,178.3234405,178.3234405
57.44,172.5878099,172.5878099,178.3234405,178.3234405
57.45,172.5878099,172.5878099,178.3234405,178.3234405
57.46,172.5878099,172.5878099,178.3234405,178.3234405
57.47,172.5878099,172.5878099,178.3234405,178.3234405
57.48,172.5878099,172.5878099,178.3234405,178.3234405
57.49,172.5878099,172.5878099,178.3234405,178.3234405
57.5,172.5878099,172.5878099,178.3234405,178.3234405
57.51,172.5878099,172.5878099,178.3234405,178.3234405
57.52,172.5878099,172.5878099,178.3234405,178.3234405
57.53,172.5878099,172.5878099,178.3234405,178.3234405
57.54,172.5878099,172.5878099,178.3234405,178.3234405
57.55,172.5878099,172.5878099,178.3234405,178.3234405
57.56,172.5878099,172.5878099,178.3234405,178.3234405
57.57,172.5878099,172.5878099,178.3234405,178.3234405
57.58,172.5878099,172.5878099,178.3234405,178.3234405
57.59,172.5878099,172.5878099,178.3234405,178.3234405
57.6,172.5878099,172.5878099,178.3234405,178.3234405
57.61,172.5878099,172.5878099,178.3234405,178.3234405
57.62,172.5878099,172.5878099,178.3234405,178.3234405
57.63,172.5878099,172.5878099,178.3234405,178.3234405
57.64,172.5878099,172.5878099,178.3234405,178.3234405
57.65,172.5878099,172.5878099,178.3234405,178.3234405
57.66,172.5878099,172.5878099,178.3234405,178.3234405
57.67,172.5878099,172.5878099,178.3234405,178.3234405
57.68,172.5878099,172.5878099,178.3234405,178.3234405
57.69,172.5878099,172.5878099,178.3234405,178.3234405
57.7,172.5878099,172.5878099,178.3234405,178.3234405
57.71,172.5878099,172.5878099,178.3234405,178.3234405
57.72,172.5878099,172.5878099,178.3234405,178.3234405
57.73,172.5878099,172.5878099,178.3234405,178.3234405
57.74,172.5878099,172.5878099,178.3234405,178.3234405
57.75,172.5878099,172.5878099,178.3234405,178.3234405
57.76,172.5878099,172.5878099,178.3234405,178.3234405
57.77,172.5878099,172.5878099,178.3234405,178.3234405
57.78,172.5878099,172.5878099,178.3234405,178.3234405
57.79,172.5878099,172.5878099,178.3234405,178.3234405
57.8,172.5878099,172.5878099,178.3234405,178.3234405
57.81,172.5878099,172.5878099,178.3234405,178.3234405
57.82,172.5878099,172.5878099,178.3234405,178.3234405
57.83,172.5878099,172.5878099,178.3234405,178.3234405
57.84,172.5878099,172.5878099,178.3234405,178.3234405
57.85,172.5878099,172.5878099,178.3234405,178.3234405
57.86,172.5878099,172.5878099,178.3234405,178.3234405
57.87,172.5878099,172.5878099,178.3234405,178.3234405
57.88,172.5878099,172.5878099,178.3234405,178.3234405
57.89,172.5878099,172.5878099,178.3234405,178.3234405
57.9,172.5878099,172.5878099,178.3234405,178.3234405
57.91,172.5878099,172.5878099,178.3234405,178.3234405
57.92,172.5878099,172.5878099,178.3234405,178.3234405
57.93,172.5878099,172.5878099,178.3234405,178.3234405
57.94,172.5878099,172.5878099,178.3234405,178.3234405
57.95,172.5878099,172.5878099,178.3234405,178.3234405
57.96,172.5878099,172.5878099,178.3234405,178.3234405
57.97,172.5878099,172.5878099,178.3234405,178.3234405
57.98,172.5878099,172.5878099,178.3234405,178.3234405
57.99,172.5878099,172.5878099,178.3234405,178.3234405
58,172.5878099,172.5878099,178.3234405,178.3234405
58.01,172.5878099,172.5878099,178.3234405,178.3234405
58.02,172.5878099,172.5878099,178.3234405,178.3234405
58.03,172.5878099,172.5878099,178.3234405,178.3234405
58.04,172.5878099,172.5878099,178.3234405,178.3234405
58.05,172.5878099,172.5878099,178.3234405,178.3234405
58.06,172.5878099,172.5878099,178.3234405,178.3234405
58.07,172.5878099,172.5878099,178.3234405,178.3234405
58.08,172.5878099,172.5878099,178.3234405,178.3234405
58.09,172.5878099,172.5878099,178.3234405,178.3234405
58.1,172.5878099,172.5878099,178.3234405,178.3234405
58.11,172.5878099,172.5878099,178.3234405,178.3234405
58.12,172.5878099,172.5878099,178.3234405,178.3234405
58.13,172.5878099,172.5878099,178.3234405,178.3234405
58.14,172.5878099,172.5878099,178.3234405,178.3234405
58.15,172.5878099,172.5878099,178.3234405,178.3234405
58.16,172.5878099,172.5878099,178.3234405,178.3234405
58.17,172.5878099,172.5878099,178.3234405,178.3234405
58.18,172.5878099,172.5878099,178.3234405,178.3234405
58.19,172.5878099,172.5878099,178.3234405,178.3234405
58.2,172.5878099,172.5878099,178.3234405,178.3234405
58.21,172.5878099,172.5878099,178.3234405,178.3234405
58.22,172.5878099,172.5878099,178.3234405,178.3234405
58.23,172.5878099,172.5878099,178.3234405,178.3234405
58.24,172.5878099,172.5878099,178.3234405,178.3234405
58.25,172.5878099,172.5878099,178.3234405,178.3234405
58.26,172.5878099,172.5878099,178.3234405,178.3234405
58.27,172.5878099,172.5878099,178.3234405,178.3234405
58.28,172.5878099,172.5878099,178.3234405,178.3234405
58.29,172.5878099,172.5878099,178.3234405,178.3234405
58.3,172.5878099,172.5878099,178.3234405,178.3234405
58.31,172.5878099,172.5878099,178.3234405,178.3234405
58.32,172.5878099,172.5878099,178.3234405,178.3234405
58.33,172.5878099,172.5878099,178.3234405,178.3234405
58.34,172.5878099,172.5878099,178.3234405,178.3234405
58.35,172.5878099,172.5878099,178.3234405,178.3234405
58.36,172.5878099,172.5878099,178.3234405,178.3234405
58.37,172.5878099,172.5878099,178.3234405,178.3234405
58.38,172.5878099,172.5878099,178.3234405,178.3234405
58.39,172.5878099,172.5878099,178.3234405,178.3234405
58.4,172.5878099,172.5878099,178.3234405,178.3234405
58.41,172.5878099,172.5878099,178.3234405,178.3234405
58.42,172.5878099,172.5878099,178.3234405,178.3234405
58.43,172.5878099,172.5878099,178.3234405,178.3234405
58.44,172.5878099,172.5878099,178.3234405,178.3234405
58.45,172.5878099,172.5878099,178.3234405,178.3234405
58.46,172.5878099,172.5878099,178.3234405,178.3234405
58.47,172.5878099,172.5878099,178.3234405,178.3234405
58.48,172.5878099,172.5878099,178.3234405,178.3234405
58.49,172.5878099,172.5878099,178.3234405,178.3234405
58.5,172.5878099,172.5878099,178.3234405,178.3234405
58.51,172.5878099,172.5878099,178.3234405,178.3234405
58.52,172.5878099,172.5878099,178.3234405,178.3234405
58.53,172.5878099,172.5878099,178.3234405,178.3234405
58.54,172.5878099,172.5878099,178.3234405,178.3234405
58.55,172.5878099,172.5878099,178.3234405,178.3234405
58.56,172.5878099,172.5878099,178.3234405,178.3234405
58.57,172.5878099,172.5878099,178.3234405,178.3234405
58.58,172.5878099,172.5878099,178.3234405,178.3234405
58.59,172.5878099,172.5878099,178.3234405,178.3234405
58.6,172.5878099,172.5878099,178.3234405,178.3234405
58.61,172.5878099,172.5878099,178.3234405,178.3234405
58.62,172.5878099,172.5878099,178.3234405,178.3234405
58.63,172.5878099,172.5878099,178.3234405,178.3234405
58.64,172.5878099,172.5878099,178.3234405,178.3234405
58.65,172.5878099,172.5878099,178.3234405,178.3234405
58.66,172.5878099,172.5878099,178.3234405,178.3234405
58.67,172.5878099,172.5878099,178.3234405,178.3234405
58.68,172.5878099,172.5878099,178.3234405,178.3234405
58.69,172.5878099,172.5878099,178.3234405,178.3234405
58.7,172.5878099,172.5878099,178.3234405,178.3234405
58.71,172.5878099,172.5878099,178.3234405,178.3234405
58.72,172.5878099,172.5878099,178.3234405,178.3234405
58.73,172.5878099,172.5878099,178.3234405,178.3234405
58.74,172.5878099,172.5878099,178.3234405,178.3234405
58.75,172.5878099,172.5878099,178.3234405,178.3234405
58.76,172.5878099,172.5878099,178.3234405,178.3234405
58.77,172.5878099,172.5878099,178.3234405,178.3234405
58.78,172.5878099,172.5878099,178.3234405,178.3234405
58.79,172.5878099,172.5878099,178.3234405,178.3234405
58.8,172.5878099,172.5878099,178.3234405,178.3234405
58.81,172.5878099,172.5878099,178.3234405,178.3234405
58.82,172.5878099,172.5878099,178.3234405,178.3234405
58.83,172.5878099,172.5878099,178.3234405,178.3234405
58.84,172.5878099,172.5878099,178.3234405,178.3234405
58.85,172.5878099,172.5878099,178.3234405,178.3234405
58.86,172.5878099,172.5878099,178.3234405,178.3234405
58.87,172.5878099,172.5878099,178.3234405,178.3234405
58.88,172.5878099,172.5878099,178.3234405,178.3234405
58.89,172.5878099,172.5878099,178.3234405,178.3234405
58.9,172.5878099,172.5878099,178.3234405,178.3234405
58.91,172.5878099,172.5878099,178.3234405,178.3234405
58.92,172.5878099,172.5878099,178.3234405,178.3234405
58.93,172.5878099,172.5878099,178.3234405,178.3234405
58.94,172.5878099,172.5878099,178.3234405,178.3234405
58.95,172.5878099,172.5878099,178.3234405,178.3234405
58.96,172.5878099,172.5878099,178.3234405,178.3234405
58.97,172.5878099,172.5878099,178.3234405,178.3234405
58.98,172.5878099,172.5878099,178.3234405,178.3234405
58.99,172.5878099,172.5878099,178.3234405,178.3234405
59,172.5878099,172.5878099,178.3234405,178.3234405
59.01,172.5878099,172.5878099,178.3234405,178.3234405
59.02,172.5878099,172.5878099,178.3234405,178.3234405
59.03,172.5878099,172.5878099,178.3234405,178.3234405
59.04,172.5878099,172.5878099,178.3234405,178.3234405
59.05,172.5878099,172.5878099,178.3234405,178.3234405
59.06,172.5878099,172.5878099,178.3234405,178.3234405
59.07,172.5878099,172.5878099,178.3234405,178.3234405
59.08,172.5878099,172.5878099,178.3234405,178.3234405
59.09,172.5878099,172.5878099,178.3234405,178.3234405
59.1,172.5878099,172.5878099,178.3234405,178.3234405
59.11,172.5878099,172.5878099,178.3234405,178.3234405
59.12,172.5878099,172.5878099,178.3234405,178.3234405
59.13,172.5878099,172.5878099,178.3234405,178.3234405
59.14,172.5878099,172.5878099,178.3234405,178.3234405
59.15,172.5878099,172.5878099,178.3234405,178.3234405
59.16,172.5878099,172.5878099,178.3234405,178.3234405
59.17,172.5878099,172.5878099,178.3234405,178.3234405
59.18,172.5878099,172.5878099,178.3234405,178.3234405
59.19,172.5878099,172.5878099,178.3234405,178.3234405
59.2,172.5878099,172.5878099,178.3234405,178.3234405
59.21,172.5878099,172.5878099,178.3234405,178.3234405
59.22,172.5878099,172.5878099,178.3234405,178.3234405
59.23,172.5878099,172.5878099,178.3234405,178.3234405
59.24,172.5878099,172.5878099,178.3234405,178.3234405
59.25,172.5878099,172.5878099,178.3234405,178.3234405
59.26,172.5878099,172.5878099,178.3234405,178.3234405
59.27,172.5878099,172.5878099,178.3234405,178.3234405
59.28,172.5878099,172.5878099,178.3234405,178.3234405
59.29,172.5878099,172.5878099,178.3234405,178.3234405
59.3,172.5878099,172.5878099,178.3234405,178.3234405
59.31,172.5878099,172.5878099,178.3234405,178.3234405
59.32,172.5878099,172.5878099,178.3234405,178.3234405
59.33,172.5878099,172.5878099,178.3234405,178.3234405
59.34,172.5878099,172.5878099,178.3234405,178.3234405
59.35,172.5878099,172.5878099,178.3234405,178.3234405
59.36,172.5878099,172.5878099,178.3234405,178.3234405
59.37,172.5878099,172.5878099,178.3234405,178.3234405
59.38,172.5878099,172.5878099,178.3234405,178.3234405
59.39,172.5878099,172.5878099,178.3234405,178.3234405
59.4,172.5878099,172.5878099,178.3234405,178.3234405
59.41,172.5878099,172.5878099,178.3234405,178.3234405
59.42,172.5878099,172.5878099,178.3234405,178.3234405
59.43,172.5878099,172.5878099,178.3234405,178.3234405
59.44,172.5878099,172.5878099,178.3234405,178.3234405
59.45,172.5878099,172.5878099,178.3234405,178.3234405
59.46,172.5878099,172.5878099,178.3234405,178.3234405
59.47,172.5878099,172.5878099,178.3234405,178.3234405
59.48,172.5878099,172.5878099,178.3234405,178.3234405
59.49,172.5878099,172.5878099,178.3234405,178.3234405
59.5,172.5878099,172.5878099,178.3234405,178.3234405
59.51,172.5878099,172.5878099,178.3234405,178.3234405
59.52,172.5878099,172.5878099,178.3234405,178.3234405
59.53,172.5878099,172.5878099,178.3234405,178.3234405
59.54,172.5878099,172.5878099,178.3234405,178.3234405
59.55,172.5878099,172.5878099,178.3234405,178.3234405
59.56,172.5878099,172.5878099,178.3234405,178.3234405
59.57,172.5878099,172.5878099,178.3234405,178.3234405
59.58,172.5878099,172.5878099,178.3234405,178.3234405
59.59,172.5878099,172.5878099,178.3234405,178.3234405
59.6,172.5878099,172.5878099,178.3234405,178.3234405
59.61,172.5878099,172.5878099,178.3234405,178.3234405
59.62,172.5878099,172.5878099,178.3234405,178.3234405
59.63,172.5878099,172.5878099,178.3234405,178.3234405
59.64,172.5878099,172.5878099,178.3234405,178.3234405
59.65,172.5878099,172.5878099,178.3234405,178.3234405
59.66,172.5878099,172.5878099,178.3234405,178.3234405
59.67,172.5878099,172.5878099,178.3234405,178.3234405
59.68,172.5878099,172.5878099,178.3234405,178.3234405
59.69,172.5878099,172.5878099,178.3234405,178.3234405
59.7,172.5878099,172.5878099,178.3234405,178.3234405
59.71,172.5878099,172.5878099,178.3234405,178.3234405
59.72,172.5878099,172.5878099,178.3234405,178.3234405
59.73,172.5878099,172.5878099,178.3234405,178.3234405
59.74,172.5878099,172.5878099,178.3234405,178.3234405
59.75,172.5878099,172.5878099,178.3234405,178.3234405
59.76,172.5878099,172.5878099,178.3234405,178.3234405
59.77,172.5878099,172.5878099,178.3234405,178.3234405
59.78,172.5878099,172.5878099,178.3234405,178.3234405
59.79,172.5878099,172.5878099,178.3234405,178.3234405
59.8,172.5878099,172.5878099,178.3234405,178.3234405
59.81,172.5878099,172.5878099,178.3234405,178.3234405
59.82,172.5878099,172.5878099,178.3234405,178.3234405
59.83,172.5878099,172.5878099,178.3234405,178.3234405
59.84,172.5878099,172.5878099,178.3234405,178.3234405
59.85,172.5878099,172.5878099,178.3234405,178.3234405
59.86,172.5878099,172.5878099,178.3234405,178.3234405
59.87,172.5878099,172.5878099,178.3234405,178.3234405
59.88,172.5878099,172.5878099,178.3234405,178.3234405
59.89,172.5878099,172.5878099,178.3234405,178.3234405
59.9,172.5878099,172.5878099,178.3234405,178.3234405
59.91,172.5878099,172.5878099,178.3234405,178.3234405
59.92,172.5878099,172.5878099,178.3234405,178.3234405
59.93,172.5878099,172.5878099,178.3234405,178.3234405
59.94,172.5878099,172.5878099,178.3234405,178.3234405
59.95,172.5878099,172.5878099,178.3234405,178.3234405
59.96,172.5878099,172.5878099,178.3234405,178.3234405
59.97,172.5878099,172.5878099,178.3234405,178.3234405
