Depth,SPT-N,%Siltstone,%Gravel,%Sand,%Fines,LL,PL,test1,test2,LL-PL,PI,test3,MC
54.1,71,,0,90.57381949,9.426180514,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
54.2,71,,0,90.57381949,9.426180514,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
54.3,71,,0,90.57381949,9.426180514,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
54.4,71,,0,90.57381949,9.426180514,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
54.5,71,,0,90.57381949,9.426180514,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
54.6,71,,0,90.57381949,9.426180514,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
54.7,71,,0,90.57381949,9.426180514,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
54.8,71,,0,90.57381949,9.426180514,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
54.9,71,,0,90.57381949,9.426180514,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
55,71,,0,90.57381949,9.426180514,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
55.1,71,,0,90.57381949,9.426180514,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
55.2,71,,0,90.57381949,9.426180514,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
55.3,71,,0,90.57381949,9.426180514,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
55.4,71,,0,90.57381949,9.426180514,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
55.5,78,,0,90.45271448,9.547285517,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
55.6,78,,0,90.45271448,9.547285517,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
55.7,78,,0,90.45271448,9.547285517,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
55.8,78,,0,90.45271448,9.547285517,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
55.9,78,,0,90.45271448,9.547285517,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
56,78,,0,90.45271448,9.547285517,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
56.1,78,,0,90.45271448,9.547285517,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
56.2,78,,0,90.45271448,9.547285517,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
56.3,78,,0,90.45271448,9.547285517,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
56.4,78,,0,90.45271448,9.547285517,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
56.5,78,,0,90.45271448,9.547285517,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
56.6,78,,0,90.45271448,9.547285517,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
56.7,78,,0,90.45271448,9.547285517,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
56.8,78,,0,90.45271448,9.547285517,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
56.9,78,,0,90.45271448,9.547285517,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
57,84,,0,90.57389415,9.426105848,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
57.1,84,,0,90.57389415,9.426105848,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
57.2,84,,0,90.57389415,9.426105848,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
57.3,84,,0,90.57389415,9.426105848,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
57.4,84,,0,90.57389415,9.426105848,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
57.5,84,,0,90.57389415,9.426105848,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
57.6,84,,0,90.57389415,9.426105848,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
57.7,84,,0,90.57389415,9.426105848,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
57.8,84,,0,90.57389415,9.426105848,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
57.9,84,,0,90.57389415,9.426105848,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
58,84,,0,90.57389415,9.426105848,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
58.1,84,,0,90.57389415,9.426105848,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
58.2,84,,0,90.57389415,9.426105848,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
58.3,84,,0,90.57389415,9.426105848,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
58.4,84,,0,90.57389415,9.426105848,#N/A,#N/A,,,#N/A,#N/A,#N/A,24
58.5,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
58.6,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
58.7,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
58.8,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
58.9,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
59,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
59.1,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
59.2,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
59.3,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
59.4,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
59.5,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
59.6,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
59.7,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
59.8,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
59.9,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
60.0,82,,0,90.51352645,9.486473546,#N/A,#N/A,,,#N/A,#N/A,#N/A,23
