p[kN/m]@6m,y[m]@6m,p[kN/m]@11m,y[m]@11m,p[kN/m]@16m,y[m]@16m,p[kN/m]@24m,y[m]@24m,p[kN/m]@40m,y[m]@40m,p[kN/m]@49m,y[m]@49m
0,0,0,0,0,0,0,0,0,0,0,0
5.29E-05,4.40E-05,0.003227449,5.25E-05,0.01366648,2.47E-05,46.93304,4.00E-05,34.90133,3.01E-05,79.96965,5.62E-05
0.000983513,0.000219996,0.03456169,0.000262684,0.10782006,0.000123349,79.824974,0.0002,69.80154,6.01E-05,159.93674,0.000112461
0.002309698,0.000351993,0.06907299,0.000420294,0.19708914,0.000197359,93.2177,0.00032,104.69951,9.02E-05,239.89868,0.000168691
0.003464081,0.000439992,0.09595727,0.000525368,0.26244295,0.000246698,100.341064,0.0004,139.59412,0.00012025,319.85297,0.000224922
0.012201019,0.000879983,0.26641634,0.001050736,0.63880783,0.000493397,126.13006,0.0008,174.48425,0.000150312,399.79697,0.000281152
0.0644521,0.002199958,1.0275747,0.002626839,2.070512,0.001233492,170.66278,0.002,209.3688,0.000180375,479.72815,0.000337382
0.1513604,0.003519932,2.0536516,0.004202942,3.7847824,0.001973588,199.29591,0.0032,244.24664,0.000210437,559.644,0.000393613
0.18746865,0.003959924,2.4427867,0.00472831,4.402394,0.002220286,207.19473,0.0036,279.11667,0.000240499,639.5419,0.000449843
0.22701006,0.004399915,2.8529644,0.005253678,5.0397973,0.002466984,214.52539,0.004,313.97772,0.000270562,719.4193,0.000506074
0.2273099,0.004403114,3.438346,0.005963225,5.5166883,0.002647047,234.99399,0.00527222,348.82874,0.000300624,799.2737,0.000562304
0.2550771,0.004691538,3.772764,0.006351015,5.8023496,0.002753252,240.01465,0.005621014,383.66858,0.000330687,879.1025,0.000618534
0.45811135,0.006476089,5.008928,0.007698242,8.646465,0.003756897,242.21967,0.005778964,418.49615,0.000360749,958.9031,0.000674765
0.57305765,0.007325522,5.533042,0.008236224,8.981057,0.0038697,254.80968,0.006738084,453.31036,0.000390812,1038.6731,0.000730995
0.668174,0.007971749,6.370899,0.009063477,9.042532,0.003890323,255.53133,0.006796077,488.11005,0.000420874,1118.4098,0.000787226
0.6758597,0.0080221,8.507669,0.01102953,9.360868,0.00399663,262.24728,0.007351911,522.8941,0.000450936,1198.1108,0.000843456
0.7240913,0.008332377,8.511298,0.011032724,9.761017,0.004129132,266.67374,0.00773443,557.6615,0.000480999,1277.7736,0.000899686
0.8332692,0.009002152,9.815653,0.012153895,13.059974,0.005180667,271.01105,0.008121962,592.4111,0.000511061,1357.3955,0.000955917
0.87366045,0.009239823,10.101908,0.012393374,13.569207,0.0053374,274.03818,0.0084,627.1417,0.000541124,1436.9741,0.001012147
1.2317736,0.011163363,10.184506,0.012462069,13.892198,0.005436137,276.79117,0.008658336,661.8524,0.000571186,1516.507,0.001068378
1.3311876,0.011650707,11.833715,0.013798574,15.5948305,0.005948582,281.36774,0.009099477,696.542,0.000601249,1595.9913,0.001124608
1.3631005,0.011803652,12.637754,0.014428218,20.71249,0.007420794,282.05167,0.009166665,731.20935,0.000631311,1675.4249,0.001180838
1.4252346,0.012096887,14.2332945,0.015640916,21.235088,0.007566284,285.03247,0.00946339,765.85345,0.000661373,1754.8052,0.001237069
1.6130859,0.012950181,17.313194,0.017865192,27.151144,0.009163241,296.89645,0.010708176,800.47314,0.000691436,1834.1296,0.001293299
1.8495917,0.013963265,17.573019,0.018046744,27.430225,0.009236548,297.90628,0.010818925,835.06744,0.000721498,1913.3958,0.00134953
1.9145406,0.014231105,17.970396,0.018322755,27.76236,0.009323576,305.59583,0.011687533,869.6352,0.000751561,1992.6011,0.00140576
2.7908635,0.017512364,18.590033,0.018749263,27.79376,0.009331792,311.7241,0.012412321,904.17535,0.000781623,2071.7432,0.00146199
2.8079476,0.0175713,19.787846,0.019561032,27.801533,0.009333826,313.854,0.012671104,938.68677,0.000811685,2150.8193,0.001518221
3.2865584,0.019161671,21.460363,0.020668607,29.247564,0.009709979,323.3261,0.013865805,973.1685,0.000841748,2229.8276,0.001574451
3.8329117,0.020854576,28.425804,0.025013499,30.066507,0.009921181,323.79218,0.01392646,1007.6194,0.00087181,2308.7651,0.001630682
4.6085587,0.023081454,28.836637,0.025258325,30.182087,0.009950886,327.80167,0.014455632,1042.0385,0.000901873,2387.6296,0.001686912
5.0974774,0.024398921,28.890446,0.025290307,34.51834,0.011048141,336.2259,0.015611013,1076.4246,0.000931935,2466.4187,0.001743142
5.409203,0.025209367,32.029022,0.027124176,35.42535,0.011273693,337.11127,0.015735917,1110.7766,0.000961998,2545.13,0.001799373
6.059856,0.026836054,36.23577,0.029494109,37.819054,0.011862947,354.576,0.018338548,1145.0936,0.00099206,2623.761,0.001855603
6.1876287,0.027146103,39.175236,0.031097721,38.265648,0.01197196,365.72348,0.020142015,1179.3746,0.001022123,2702.309,0.001911834
7.093336,0.029266307,40.794895,0.031964745,38.667435,0.012069794,370.20844,0.020899875,1213.6185,0.001052185,2780.7722,0.001968064
7.535032,0.030255938,43.203568,0.03323398,39.84357,0.012354906,375.18857,0.021763531,1247.8242,0.001082247,2859.148,0.002024294
7.782111,0.030798158,44.334354,0.03382197,45.924473,0.013800815,384.16693,0.023380391,1281.9907,0.00111231,2937.434,0.002080525
8.258127,0.031821415,47.307907,0.035345662,49.510174,0.014633413,384.9765,0.023530018,1316.1171,0.001142372,3015.628,0.002136755
8.32501,0.03196304,48.90656,0.03615208,52.96178,0.015422371,386.26068,0.02376867,1350.202,0.001172435,3093.727,0.002192986
9.042999,0.033452384,49.620743,0.0365096,61.782658,0.017389309,393.97943,0.025237385,1384.2449,0.001202497,3171.7297,0.002249216
9.047304,0.03346115,55.2805,0.039286923,64.98922,0.018088598,394.4129,0.025321625,1418.2444,0.001232559,3249.633,0.002305446
9.195316,0.033761416,56.0397,0.03965236,69.51258,0.019062268,399.18652,0.026261784,1452.1997,0.001262622,3327.4348,0.002361677
9.205877,0.033782758,56.17605,0.03971782,77.650375,0.020779653,400.75406,0.026575528,1486.1096,0.001292684,3405.133,0.002417907
9.320108,0.034012895,56.36435,0.03980814,78.661285,0.020990143,401.36673,0.026698837,1519.9734,0.001322747,3482.7253,0.002474138
9.663803,0.034697782,57.52732,0.04036384,78.742386,0.021007003,405.12354,0.027463332,1553.7899,0.001352809,3560.2092,0.002530368
9.695521,0.03476043,57.920334,0.040550817,80.11111,0.021290982,409.2452,0.0283188,1587.5581,0.001382872,3637.5825,0.002586598
9.9373255,0.035235044,62.587894,0.042741235,86.02503,0.022505974,413.5194,0.029224593,1621.2771,0.001412934,3714.8433,0.002642829
10.500829,0.036321357,66.5562,0.044562485,89.93321,0.023298748,422.19345,0.03112207,1654.9459,0.001442996,3791.9888,0.002699059
10.903173,0.037081026,68.59314,0.045483742,92.073235,0.023729615,429.05173,0.03267947,1688.5636,0.001473059,3869.0173,0.00275529
11.03499,0.03732716,72.233376,0.047108557,96.78127,0.024669845,432.57272,0.03349894,1722.1293,0.001503121,3945.9263,0.00281152
11.242186,0.037711386,77.14563,0.049260072,97.952805,0.024902223,433.31842,0.033674236,1755.6417,0.001533184,4022.7139,0.00286775
12.315391,0.03965261,77.92099,0.049595598,98.56388,0.02502319,434.1604,0.03387291,1789.1002,0.001563246,4099.3774,0.002923981
12.362657,0.039736316,81.08665,0.050954513,102.291626,0.02575758,438.59387,0.03493198,1822.5038,0.001593309,4175.9155,0.002980211
12.411287,0.039822295,81.55249,0.051153034,105.51628,0.0263881,438.71082,0.034960214,1855.8514,0.001623371,4252.325,0.003036442
12.500364,0.039979383,81.58875,0.05116847,106.05513,0.026493043,440.43747,0.035378836,1889.1423,0.001653433,4328.6045,0.003092672
12.828644,0.04055402,82.65372,0.051620882,106.473915,0.026574522,448.57022,0.037395798,1922.3755,0.001683496,4404.752,0.003148902
12.929799,0.04072975,83.32701,0.05190594,106.6758,0.026613774,449.23135,0.03756307,1955.5499,0.001713558,4480.765,0.003205133
13.917687,0.042414553,84.82324,0.05253678,107.82579,0.026837064,451.29803,0.038089182,1988.6649,0.001743621,4556.6416,0.003261363
14.2074995,0.042898525,93.61483,0.056174047,109.2278,0.027108574,453.01093,0.038528953,2021.7195,0.001773683,4632.3794,0.003317594
14.722418,0.043747604,97.9358,0.057921227,109.62156,0.027184691,455.4164,0.039152272,2054.7126,0.001803746,4707.977,0.003373824
14.806946,0.0438857,100.74877,0.059045345,110.21219,0.02729875,455.70752,0.039228152,2087.6436,0.001833808,4783.4316,0.003430054
14.876551,0.043999154,103.36404,0.06008144,110.40359,0.027335685,456.2744,0.039376218,2120.5115,0.00186387,4858.742,0.003486285
15.203325,0.044528622,103.70266,0.060214974,111.61752,0.027569601,457.84814,0.03978921,2153.3152,0.001893933,4933.906,0.003542515
15.237,0.044582892,105.315575,0.060849108,111.93139,0.027629988,458.614,0.03999125,2186.0544,0.001923995,5008.921,0.003598745
15.280451,0.04465284,105.994484,0.061115094,114.56695,0.028135613,458.64713,0.04,2218.7278,0.001954058,5083.7856,0.003654976
15.310916,0.044701826,111.88056,0.06339873,120.94273,0.029348327,460.177,0.040405687,2251.3345,0.00198412,5158.498,0.003711206
15.7133045,0.045344815,113.48855,0.064015806,121.22373,0.029401446,462.75443,0.041095376,2283.874,0.002014183,5233.056,0.003767437
16.214106,0.046134815,113.506355,0.06402262,123.613365,0.030192591,462.83286,0.041116487,2316.3452,0.002044245,5307.4575,0.003823667
16.786095,0.047023807,113.725334,0.064106435,123.613365,0.030259693,465.57635,0.041859496,2348.7476,0.002074307,5381.701,0.003879898
18.366682,0.04941204,121.00501,0.06686399,123.613365,0.03109694,465.65097,0.041879825,2381.0798,0.00210437,5455.7847,0.003936128
18.465086,0.049557608,122.56661,0.06744851,123.613365,0.031292792,465.99866,0.041974664,2413.3416,0.002134432,5529.706,0.003992358
18.478193,0.04957697,123.613365,0.068325296,123.613365,0.03158231,468.34674,0.042618863,2445.532,0.002164495,5603.464,0.004048589
18.479515,0.049578924,123.613365,0.068546206,123.613365,0.03179225,469.9775,0.043070145,2477.65,0.002194557,5677.056,0.004104819
18.892237,0.050185487,123.613365,0.06956262,123.613365,0.03234155,470.47498,0.043208435,2509.695,0.00222462,5750.481,0.00416105
19.977774,0.05175304,123.613365,0.069981135,123.613365,0.032497566,470.6379,0.0432538,2541.6663,0.002254682,5823.7373,0.00421728
20.513988,0.05251321,123.613365,0.07160757,123.613365,0.032521356,473.04745,0.043928348,2573.563,0.002284744,5896.8223,0.004273511
20.571249,0.052593853,123.613365,0.0716924,123.613365,0.03256699,474.0593,0.044213697,2605.3843,0.002314807,5969.7344,0.004329741
21.199305,0.053471863,123.613365,0.07245439,123.613365,0.032778006,474.91696,0.044456545,2637.1294,0.002344869,6042.4727,0.004385971
21.795977,0.054295234,123.613365,0.0728575,123.613365,0.03358858,476.79315,0.044990893,2668.7979,0.002374932,6115.0347,0.004442202
22.10798,0.054721743,123.613365,0.073666826,123.613365,0.033654567,481.5628,0.04636864,2700.389,0.002404994,6187.4194,0.004498432
22.49536,0.055247545,123.613365,0.074006416,123.613365,0.03368,486.3567,0.047781587,2731.9014,0.002435057,6259.6245,0.004554662
23.041756,0.05598232,123.613365,0.074368425,123.613365,0.0339524,487.82172,0.048219074,2763.3352,0.002465119,6331.6484,0.004610893
23.514938,0.05661233,123.613365,0.07469843,123.613365,0.033968322,489.81003,0.04881711,2794.689,0.002495181,6403.4897,0.004667123
23.9082,0.057131615,123.613365,0.078121856,123.613365,0.034011565,492.565,0.04965391,2825.9626,0.002525244,6475.1475,0.004723353
24.043896,0.0573099,123.613365,0.07845128,123.613365,0.034145765,493.7351,0.050012216,2857.155,0.002555306,6546.6187,0.004779584
24.107332,0.057393093,123.613365,0.07946171,123.613365,0.035386797,494.7787,0.050333228,2888.2656,0.002585369,6617.903,0.004835814
25.817186,0.059599556,123.613365,0.081923984,123.613365,0.035853185,498.55157,0.05150532,2919.294,0.002615431,6688.998,0.004892045
26.030584,0.05987026,123.613365,0.08276037,123.613365,0.036055185,499.0759,0.051669642,2950.239,0.002645494,6759.903,0.004948275
26.064184,0.05991279,123.613365,0.08279361,123.613365,0.036808923,506.80554,0.054132994,2981.1003,0.002675556,6830.6157,0.005004506
27.547943,0.061767053,123.613365,0.08645801,123.613365,0.036868103,509.31467,0.054949213,3011.8774,0.002705618,6901.1353,0.005060736
28.157333,0.062515564,123.613365,0.0869875,123.613365,0.036929958,510.64453,0.05538515,3042.5693,0.002735681,6971.46,0.005116967
28.662848,0.06313097,123.613365,0.08775507,123.613365,0.036974434,513.9344,0.056473512,3073.1755,0.002765743,7041.588,0.005173197
28.863785,0.063374236,123.613365,0.08782037,123.613365,0.03723947,514.9892,0.05682547,3103.6956,0.002795806,7111.5186,0.005229427
29.653893,0.06432347,123.613365,0.08875827,123.613365,0.03906003,516.8432,0.057447676,3134.1287,0.002825868,7181.25,0.005285658
29.798717,0.06449623,123.613365,0.09035632,123.613365,0.039583612,518.7376,0.058088135,3164.474,0.002855931,7250.7812,0.005341888
30.75881,0.06563207,123.613365,0.09115391,123.613365,0.03974725,519.58923,0.058377594,3194.7317,0.002885993,7320.1104,0.005398118
30.929829,0.06583271,123.613365,0.093095124,123.613365,0.04000611,519.8875,0.05847921,3224.9004,0.002916055,7389.2363,0.005454349
31.40965,0.066393,123.613365,0.09365249,123.613365,0.04147476,520.7785,0.058783446,3254.98,0.002946118,7458.1577,0.005510579
31.906492,0.06696913,123.613365,0.0938456,123.613365,0.04193619,521.259,0.05894795,3284.9697,0.00297618,7526.8735,0.005566809
32.089012,0.06717976,123.613365,0.094347715,123.613365,0.041995373,521.3664,0.05898475,3314.8691,0.003006242,7595.3823,0.00562304
32.130978,0.06722811,123.613365,0.09456758,123.613365,0.042049948,521.62756,0.059074335,3344.6775,0.003036305,7663.6826,0.00567927
32.30449,0.06742773,123.613365,0.09469837,123.613365,0.042437725,523.13574,0.059593435,3374.3945,0.003066368,7731.7734,0.005735501
32.593475,0.067759134,123.613365,0.0954453,123.613365,0.0434429,524.0187,0.059898764,3404.0195,0.00309643,7799.6533,0.005791731
32.717773,0.067901276,123.613365,0.095875844,123.613365,0.04345169,525.9026,0.06055369,3433.5522,0.003126492,7867.3213,0.005847962
32.955585,0.06817254,123.613365,0.09621442,123.613365,0.043956943,526.2604,0.06067862,3462.9917,0.003156555,7934.7764,0.005904192
33.56123,0.068859436,123.613365,0.09700172,123.613365,0.04431818,527.99744,0.06128759,3492.3376,0.003186617,8002.017,0.005960422
33.74241,0.069063835,123.613365,0.09756802,123.613365,0.044445895,529.2527,0.06173018,3521.5896,0.003216679,8069.042,0.006016653
34.453873,0.069861755,123.613365,0.0975931,123.613365,0.044751108,529.3174,0.06175305,3550.747,0.003246742,8135.851,0.006072883
34.997204,0.07046614,123.613365,0.09932833,123.613365,0.04652423,529.70764,0.06189112,3579.8096,0.003276805,8202.442,0.006129114
35.5946,0.07112581,123.613365,0.10023048,123.613365,0.04700227,530.01904,0.06200143,3608.7769,0.003306867,8268.814,0.006185344
36.6167,0.07224303,123.613365,0.10140817,123.613365,0.047098543,531.564,0.06255074,3637.648,0.003336929,8334.968,0.006241574
37.935223,0.073663756,123.613365,0.103090756,123.613365,0.047451388,532.6493,0.06293852,3666.4229,0.003366992,8400.899,0.006297805
38.72605,0.07450525,123.613365,0.10323604,123.613365,0.04791296,534.6774,0.06366755,3695.101,0.003397054,8466.61,0.006354035
39.555965,0.075380065,123.613365,0.10358128,123.613365,0.048727132,537.05505,0.06452935,3723.6821,0.003427116,8532.098,0.006410265
39.75861,0.07559241,123.613365,0.104527034,123.613365,0.0491607,538.83325,0.065178975,3752.1655,0.003457179,8597.362,0.006466496
39.81463,0.07565103,123.613365,0.10505641,123.613365,0.049279887,539.08514,0.065271355,3780.5508,0.003487242,8662.401,0.006522726
40.70207,0.07657472,123.613365,0.10526422,123.613365,0.04936162,541.0073,0.06597916,3808.8376,0.003517304,8727.216,0.006578957
41.98028,0.0778894,123.613365,0.10603408,123.613365,0.04972345,541.837,0.06628626,3837.026,0.003547366,8791.804,0.006635187
42.627373,0.078548074,123.613365,0.106492795,123.613365,0.04979261,542.0119,0.066351116,3865.1147,0.003577429,8856.164,0.006691418
44.797184,0.08072462,123.613365,0.10657702,123.613365,0.050964497,546.47296,0.06801986,3893.1042,0.003607491,8920.296,0.006747648
45.11033,0.08103479,123.613365,0.10686556,123.613365,0.051052026,550.8924,0.06970051,3920.9937,0.003637553,8984.199,0.006803878
45.532932,0.08145184,123.613365,0.10777938,123.613365,0.051090572,551.0741,0.06977022,3948.7827,0.003667616,9047.873,0.006860109
46.002262,0.08191297,123.613365,0.10797575,123.613365,0.051276438,552.6236,0.07036639,3976.4714,0.003697678,9111.315,0.006916339
47.24293,0.083121896,123.613365,0.108714625,123.613365,0.05148936,554.0501,0.070918255,4004.0588,0.003727741,9174.527,0.00697257
47.4036,0.083277404,123.613365,0.1110584,123.613365,0.051576134,555.0375,0.07130193,4031.5452,0.003757803,9237.507,0.0070288
47.40709,0.08328078,123.613365,0.11142367,123.613365,0.051724497,556.08466,0.071710356,4058.93,0.003787866,9300.254,0.00708503
48.62346,0.08445044,123.613365,0.11345893,123.613365,0.052283555,558.18524,0.07253436,4086.2126,0.003817928,9362.767,0.007141261
48.63371,0.08446024,123.613365,0.113488644,123.613365,0.05246299,560.7156,0.073535345,4113.393,0.00384799,9425.046,0.007197491
48.72242,0.08454502,123.613365,0.11357782,123.613365,0.05272688,560.7379,0.07354423,4140.471,0.003878053,9487.09,0.007253721
49.334816,0.08512839,123.613365,0.11493688,123.613365,0.052777354,560.8179,0.07357601,4167.4463,0.003908115,9548.897,0.007309952
49.33708,0.08513054,123.613365,0.116210155,123.613365,0.052806936,561.7165,0.07393384,4194.3184,0.003938178,9610.47,0.007366182
52.583595,0.08817026,123.613365,0.1177656,123.613365,0.053137027,563.4178,0.074614495,4221.087,0.00396824,9671.806,0.007422413
53.06529,0.088613994,123.613365,0.11776619,123.613365,0.053235494,564.4827,0.07504268,4247.7524,0.003998302,9732.903,0.007478643
53.816605,0.08930251,123.613365,0.11957949,123.613365,0.053310562,565.0594,0.07527522,4274.3135,0.004028365,9793.764,0.007534874
55.178074,0.09053927,123.613365,0.11967138,123.613365,0.05337185,566.9908,0.07605762,4300.7705,0.004058428,9854.385,0.007591104
56.165836,0.09142798,123.613365,0.12072468,123.613365,0.05522566,568.8406,0.076812044,4327.1235,0.00408849,9914.768,0.007647334
56.586422,0.09180426,123.613365,0.121192686,123.613365,0.0553301,570.138,0.07734416,4353.372,0.004118552,9974.91,0.007703565
56.92172,0.09210333,123.613365,0.12139856,123.613365,0.05533715,572.92865,0.07849707,4379.5156,0.004148615,10034.813,0.007759795
57.102333,0.09226411,123.613365,0.123294465,123.613365,0.055558536,572.99927,0.07852641,4405.554,0.004178677,10094.476,0.007816025
60.06257,0.09486735,123.613365,0.12386755,123.613365,0.056497037,576.8865,0.08015183,4431.4873,0.004208739,10153.897,0.007872256
60.71687,0.095434904,123.613365,0.124216914,123.613365,0.056558114,576.98315,0.080192566,4457.3154,0.004238802,10213.077,0.007928486
61.520554,0.096128285,123.613365,0.12445059,123.613365,0.05686322,578.9841,0.08103826,4483.038,0.004268864,10272.015,0.007984716
61.767162,0.09634023,123.613365,0.12480122,123.613365,0.056889344,579.31714,0.081179604,4508.655,0.004298927,10330.711,0.008040947
62.421474,0.09690073,123.613365,0.12634861,123.613365,0.057064433,579.5909,0.08129591,4534.1655,0.004328989,10389.164,0.008097177
62.849598,0.09726605,123.613365,0.1273042,123.613365,0.057476208,580.57764,0.081716046,4559.5703,0.004359052,10447.374,0.008153408
63.086426,0.09746765,123.613365,0.12754607,123.613365,0.057553217,581.6192,0.08216109,4584.869,0.004389114,10505.342,0.008209638
63.659092,0.097953744,123.613365,0.12785852,123.613365,0.059973944,584.3708,0.08334463,4610.061,0.004419176,10563.064,0.008265869
64.67565,0.09881181,123.613365,0.12846401,123.613365,0.060049005,587.632,0.084762104,4635.147,0.004449239,10620.544,0.008322099
65.16571,0.09922329,123.613365,0.12846552,123.613365,0.06099319,587.92847,0.08489174,4660.1265,0.004479301,10677.779,0.00837833
65.88144,0.09982177,123.613365,0.13047646,123.613365,0.061122954,588.5537,0.08516562,4684.999,0.004509364,10734.77,0.00843456
67.33946,0.10103198,123.613365,0.131444,123.613365,0.061233032,591.01166,0.086247995,4709.7646,0.004539426,10791.516,0.008490791
67.913086,0.10150487,123.613365,0.13316666,123.613365,0.061426196,592.7028,0.08699802,4734.4233,0.004569489,10848.017,0.008547021
68.67348,0.102128975,123.613365,0.13328226,123.613365,0.062246013,594.7815,0.08792591,4758.975,0.004599551,10904.271,0.008603251
69.134995,0.10250626,123.613365,0.13402218,123.613365,0.06263097,595.4242,0.08821412,4783.4194,0.004629613,10960.282,0.008659481
72.54509,0.105259635,123.613365,0.13461134,123.613365,0.06288263,596.75995,0.088815175,4807.7573,0.004659676,11016.047,0.008715712
72.630646,0.10532796,123.613365,0.13593484,123.613365,0.06329067,598.02826,0.08938841,4831.9873,0.004689738,11071.565,0.008771942
72.65745,0.105349354,123.613365,0.13792346,123.613365,0.06340636,599.53394,0.09007214,4856.1104,0.004719801,11126.838,0.008828172
75.17144,0.107340746,123.613365,0.1406837,123.613365,0.064334705,600.0398,0.09030265,4880.1255,0.004749863,11181.865,0.008884403
76.98014,0.10875499,123.613365,0.14179556,123.613365,0.06443225,600.29083,0.09041718,4904.0337,0.004779926,11236.6455,0.008940633
77.09361,0.108843215,123.613365,0.14215827,123.613365,0.06466899,603.3477,0.09181967,4927.8345,0.004809988,11291.18,0.008996864
80.18367,0.11122372,123.613365,0.14342782,123.613365,0.0646901,605.0085,0.0925877,4951.5273,0.00484005,11345.468,0.009053094
80.4634,0.111437164,123.613365,0.14396235,123.613365,0.064920925,606.5607,0.0933094,4975.113,0.004870113,11399.51,0.009109325
81.06875,0.11189792,123.613365,0.14488086,123.613365,0.06501699,608.03375,0.09399778,4998.591,0.004900175,11453.306,0.009165555
82.879616,0.11326713,123.613365,0.14527911,123.613365,0.06541655,608.25195,0.094100036,5021.9614,0.004930238,11506.8545,0.009221786
83.31486,0.113594204,123.613365,0.14663197,123.613365,0.065782174,609.7942,0.094824895,5045.224,0.0049603,11560.156,0.009278016
84.23682,0.11428452,123.613365,0.14748144,123.613365,0.066209786,610.4405,0.09512977,5068.3794,0.004990363,11613.212,0.009334247
84.41238,0.11441558,123.613365,0.14869493,123.613365,0.06654209,615.66956,0.09762065,5091.4272,0.005020425,11666.021,0.009390477
84.94738,0.11481424,123.613365,0.14900182,123.613365,0.06677991,617.17084,0.09834379,5114.367,0.005050487,11718.585,0.009446707
86.55128,0.11600264,123.613365,0.14911808,123.613365,0.06711777,617.2738,0.098393515,5137.1997,0.00508055,11770.901,0.009502937
86.951645,0.11629775,123.613365,0.15028977,123.613365,0.06725583,620.2543,0.099840246,5159.925,0.005110612,11822.972,0.009559168
89.063675,0.11784449,123.613365,0.15061857,123.613365,0.06858429,622.01324,0.100700706,5182.5425,0.005140675,11874.795,0.009615398
89.4268,0.118108764,123.613365,0.15163821,123.613365,0.068968065,622.80096,0.10108767,5205.0527,0.005170737,11926.373,0.009671629
89.48799,0.118153244,123.613365,0.1516551,123.613365,0.06903801,622.96594,0.101168826,5227.4556,0.0052008,11977.705,0.009727859
89.82779,0.11840002,123.613365,0.15571415,123.613365,0.0692258,623.3174,0.10134188,5249.751,0.005230862,12028.791,0.009784089
90.2527,0.11870803,123.613365,0.15761033,123.613365,0.069778465,625.06335,0.102204524,5271.9395,0.005260924,12079.631,0.00984032
90.86485,0.11915061,123.613365,0.15822925,123.613365,0.069858894,625.2833,0.102313556,5294.0205,0.005290987,12130.225,0.00989655
92.770355,0.12051977,123.613365,0.15865521,123.613365,0.07004357,625.90735,0.10262329,5315.994,0.005321049,12180.574,0.009952781
94.34047,0.12163847,123.613365,0.15880136,123.613365,0.07024715,631.0594,0.10520452,5337.8613,0.005351112,12230.678,0.010009011
97.61221,0.123943016,123.613365,0.15918896,123.613365,0.07032564,632.33765,0.10585158,5359.621,0.005381174,12280.536,0.010065242
97.785645,0.1240642,123.613365,0.15936024,123.613365,0.07045688,633.1141,0.10624595,5381.274,0.005411237,12330.149,0.010121472
98.0157,0.1242248,123.613365,0.16059273,123.613365,0.07089572,634.22504,0.10681191,5402.8203,0.005441299,12379.519,0.010177703
98.72227,0.124717,123.613365,0.16060923,123.613365,0.070943564,637.0816,0.108276404,5424.26,0.005471361,12428.644,0.010233933
98.752144,0.12473777,123.613365,0.16422296,123.613365,0.0721139,638.17395,0.10883998,5445.593,0.005501424,12477.523,0.010290163
99.96199,0.12557678,123.613365,0.16433118,123.613365,0.0721235,638.7234,0.109124176,5466.8193,0.005531486,12526.16,0.010346393
103.902336,0.1282782,123.613365,0.16478473,123.613365,0.07337652,639.36975,0.10945916,5487.9395,0.005561549,12574.553,0.010402624
105.040565,0.12904993,123.613365,0.16512363,123.613365,0.07400953,639.6085,0.10958308,5508.953,0.005591611,12622.702,0.010458854
106.60693,0.13010582,123.613365,0.16513108,123.613365,0.07412363,639.6539,0.10960661,5529.8613,0.005621674,12670.608,0.010515085
109.43911,0.13199747,123.613365,0.1664197,123.613365,0.07447953,643.43964,0.11158422,5550.663,0.005651736,12718.271,0.010571315
111.41575,0.13330467,123.613365,0.16747919,123.613365,0.0745993,644.8321,0.11231757,5571.359,0.005681798,12765.692,0.010627545
111.58924,0.1334189,123.613365,0.16897011,123.613365,0.07480951,645.4617,0.112650216,5591.9497,0.005711861,12812.872,0.010683776
112.63763,0.13410753,123.613365,0.16943337,123.613365,0.07517375,649.15686,0.11461585,5612.4346,0.005741923,12859.81,0.010740006
113.041565,0.13437207,123.613365,0.16951893,123.613365,0.077183396,650.97186,0.11558971,5632.814,0.005771986,12906.505,0.010796237
114.22973,0.13514778,123.613365,0.17134033,123.613365,0.07735082,653.04144,0.11670689,5653.0884,0.005802048,12952.96,0.010852467
115.21997,0.13579151,123.613365,0.17138474,123.613365,0.07746294,653.48047,0.1169448,5673.258,0.005832111,12999.174,0.010908698
116.63455,0.1367068,123.613365,0.17191927,123.613365,0.07774495,653.77313,0.11710359,5693.3223,0.005862173,13045.147,0.010964928
116.85022,0.1368459,123.613365,0.17256875,123.613365,0.07779463,655.7719,0.11819188,5713.282,0.005892235,13090.882,0.011021159
117.18122,0.13705917,123.613365,0.17298171,123.613365,0.07808639,658.3548,0.119608186,5733.1377,0.005922298,13136.377,0.011077388
117.52157,0.13727818,123.613365,0.17398213,123.613365,0.07858207,658.93823,0.1199297,5752.8887,0.00595236,13181.633,0.011133619
117.89734,0.13751966,123.613365,0.1745018,123.613365,0.078606546,659.0657,0.12,5772.5356,0.005982423,13226.649,0.011189849
119.01929,0.13823858,123.613365,0.17574373,123.613365,0.07964288,659.50574,0.12024295,5792.0786,0.006012485,13271.429,0.01124608
121.89378,0.14006673,123.613365,0.17824256,123.613365,0.07974839,662.7955,0.12206974,5811.5176,0.006042548,13315.97,0.01130231
123.613365,0.14177094,123.613365,0.1794179,123.613365,0.07990237,663.2106,0.122301534,5830.8535,0.00607261,13360.274,0.011358541
123.613365,0.14265685,123.613365,0.17952302,123.613365,0.08062948,663.48895,0.122457184,5850.086,0.006102672,13404.342,0.011414771
123.613365,0.14402303,123.613365,0.17957076,123.613365,0.08085481,664.1977,0.122853994,5869.2153,0.006132735,13448.173,0.011471001
123.613365,0.14410105,123.613365,0.18365629,123.613365,0.081590116,665.59393,0.123638265,5888.242,0.006162797,13491.769,0.011527232
123.613365,0.1460789,123.613365,0.18446274,123.613365,0.08223863,666.003,0.12386867,5907.166,0.00619286,13535.129,0.011583462
